-60.0  39.6  nan  nan  nan  nan  nan
-60.0  39.8  nan  nan  nan  nan  nan
-60.0  40.0  nan  nan  nan  nan  nan
-59.7996698296  -40.0  0.0  nan  0.0  0.0  0.0
-59.7996698296  -39.8  0.0  nan  8.48082732573e-30  0.0  -1.2992677174e-27
-59.7996698296  -39.6  0.0  nan  3.26273855753e-30  0.0  -1.34204642807e-28
-59.7996698296  -39.4  0.0  nan  1.06199907166e-30  0.0  9.88583596455e-29
-59.7996698296  -39.2  0.0  nan  1.24436683314e-30  0.0  1.18553142288e-28
-59.7996698296  -39.0  0.0  nan  7.76211971309e-31  0.0  1.29518738002e-28
-59.7996698296  -38.8  0.0  nan  2.36534223219e-30  0.0  7.06990537863e-29
-59.7996698296  -38.6  0.0  nan  1.09225264114e-30  0.0  1.10191702478e-28
-59.7996698296  -38.4  0.0  nan  1.39622700442e-30  0.0  -1.04731853961e-28
-59.7996698296  -38.2  0.0  nan  4.4057963158e-30  0.0  -5.28538212486e-28
-59.7996698296  -38.0  0.0  nan  5.00687747474e-30  0.0  1.12666648309e-27
-59.7996698296  -37.8  0.0  nan  8.23643242987e-31  0.0  -2.96193981063e-29
-59.7996698296  -37.6  0.0  nan  1.36049664764e-30  0.0  -1.31778752431e-28
-59.7996698296  -37.4  0.0  nan  2.13953637613e-30  0.0  -1.59804177233e-28
-59.7996698296  -37.2  0.0  nan  2.5638541315e-30  0.0  -1.02197208246e-28
-59.7996698296  -37.0  0.0  nan  3.48553674853e-30  0.0  -4.88197771383e-28
-59.7996698296  -36.8  0.0  nan  5.03898570695e-30  0.0  5.77822403282e-28
-59.7996698296  -36.6  0.0  nan  3.22959846928e-30  0.0  -7.58371550832e-30
-59.7996698296  -36.4  0.0  nan  1.7426424421e-30  0.0  -1.66732891233e-28
-59.7996698296  -36.2  0.0  nan  4.98906903704e-31  0.0  3.19266907969e-29
-59.7996698296  -36.0  0.0  nan  3.05809284231e-30  0.0  -6.79793908492e-28
-59.7996698296  -35.8  nan  nan  nan  nan  nan
-59.7996698296  -35.6  nan  nan  nan  nan  nan
-59.7996698296  -35.4  nan  nan  nan  nan  nan
-59.7996698296  -35.2  nan  nan  nan  nan  nan
-59.7996698296  -35.0  nan  nan  nan  nan  nan
-59.7996698296  -34.8  nan  nan  nan  nan  nan
-59.7996698296  -34.6  nan  nan  nan  nan  nan
-59.7996698296  -34.4  nan  nan  nan  nan  nan
-59.7996698296  -34.2  nan  nan  nan  nan  nan
-59.7996698296  -34.0  nan  nan  nan  nan  nan
